,Pass-Simple pass-accurate,Pass-High pass-accurate,Pass-Head pass-accurate,Pass-Simple pass-not accurate,Duel-Air duel-accurate,Duel-Air duel-not accurate,Pass-High pass-not accurate,Pass-Head pass-not accurate,Duel-Ground loose ball duel-not accurate,Duel-Ground attacking duel-accurate,Free Kick-Free Kick-accurate,Pass-Cross-assist,Pass-Cross-accurate,Shot-Shot-accurate,Duel-Ground loose ball duel-accurate,Duel-Ground defending duel-accurate,Others on the ball-Clearance-not accurate,Duel-Ground defending duel-not accurate,Others on the ball-Touch-interception,Duel-Ground attacking duel-not accurate,Others on the ball-Acceleration-accurate,Shot-Shot-not accurate,Free Kick-Corner-accurate,Foul,Free Kick-Throw in-accurate,Free Kick-Throw in-not accurate,Others on the ball-Touch,Pass-Cross-not accurate,Pass-Smart pass-accurate,Pass-Cross-key pass,Pass-Smart pass-not accurate,Free Kick-Corner-not accurate,Others on the ball-Clearance-accurate,Others on the ball-Touch-missed ball,Pass-Simple pass-assist,Pass-Launch-accurate,Pass-Smart pass-key pass,Pass-Simple pass-key pass,Pass-Launch-not accurate,Free Kick-Free Kick-not accurate,Pass-Head pass-assist,Others on the ball-Touch-counter attack,Free Kick-Free kick cross-accurate,Foul-yellow card,Others on the ball-Touch-opportunity,Others on the ball-Touch-feint,Free Kick-Free kick shot-accurate,Pass-High pass-key pass,Free Kick-Free kick shot-not accurate,Pass-Smart pass-assist,Free Kick-Free kick cross-not accurate,Others on the ball-Clearance,Others on the ball-Acceleration-not accurate,Free Kick-Goal kick,Others on the ball-Touch-dangerous ball lost,Foul-red card,Foul-second yellow card,Pass-Head pass-key pass,Free Kick-Penalty,Free Kick-Penalty-not accurate,Pass-High pass-assist,Pass-Hand pass-accurate,goal-scored
259,-11.0,1.0,-8.0,-12.0,13.0,-14.0,6.0,4.0,10.0,27.0,-1.0,0.0,0.0,1.0,-10.0,-7.0,-10.0,-23.0,2.0,3.0,0.0,-1.0,0.0,-4.0,5.0,2.0,-6.0,11.0,1.0,1.0,-1.0,0.0,-1.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260,193.0,5.0,12.0,12.0,6.0,-4.0,5.0,-1.0,-6.0,35.0,6.0,0.0,8.0,-3.0,5.0,-17.0,-7.0,-22.0,-6.0,4.0,1.0,1.0,-1.0,-2.0,11.0,-4.0,23.0,6.0,2.0,0.0,2.0,-1.0,0.0,0.0,0.0,-5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
261,-193.0,-5.0,-12.0,-12.0,-6.0,4.0,-5.0,1.0,6.0,-35.0,-6.0,0.0,-8.0,3.0,-5.0,17.0,7.0,22.0,6.0,-4.0,-1.0,-1.0,1.0,2.0,-11.0,4.0,-23.0,-6.0,-2.0,1.0,-2.0,1.0,3.0,0.0,0.0,5.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
262,-443.0,8.0,1.0,-23.0,-1.0,2.0,-7.0,-1.0,-4.0,-5.0,-4.0,0.0,-1.0,-5.0,4.0,-12.0,17.0,10.0,9.0,5.0,3.0,-6.0,-5.0,1.0,3.0,2.0,-1.0,0.0,-4.0,1.0,-1.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0
263,443.0,-8.0,-1.0,23.0,1.0,-2.0,7.0,1.0,4.0,5.0,4.0,1.0,1.0,5.0,-4.0,12.0,-17.0,-10.0,-9.0,-5.0,-3.0,6.0,5.0,-1.0,-3.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
264,-27.0,-10.0,-4.0,-20.0,1.0,0.0,-1.0,-13.0,8.0,15.0,10.0,0.0,-2.0,-1.0,-8.0,-15.0,13.0,-16.0,15.0,16.0,3.0,2.0,-4.0,-5.0,-14.0,0.0,-11.0,-4.0,1.0,0.0,1.0,-1.0,0.0,3.0,0.0,-3.0,0.0,0.0,-4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,27.0,10.0,4.0,20.0,-1.0,0.0,1.0,13.0,-8.0,-15.0,0.0,0.0,2.0,1.0,8.0,15.0,-13.0,16.0,-15.0,-16.0,-3.0,-2.0,4.0,5.0,14.0,3.0,11.0,4.0,0.0,0.0,-1.0,1.0,0.0,-3.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,-196.0,-2.0,-7.0,-9.0,-12.0,10.0,-4.0,3.0,-4.0,-16.0,-3.0,0.0,-6.0,0.0,4.0,13.0,24.0,9.0,-2.0,-6.0,1.0,-9.0,-4.0,0.0,-3.0,-1.0,-45.0,-9.0,-2.0,-1.0,-1.0,-1.0,8.0,-2.0,1.0,-3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
267,196.0,2.0,7.0,9.0,12.0,-10.0,4.0,-3.0,4.0,16.0,3.0,0.0,6.0,0.0,-4.0,-13.0,-24.0,-9.0,2.0,6.0,-1.0,9.0,4.0,0.0,3.0,1.0,45.0,9.0,2.0,1.0,1.0,1.0,-8.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
268,-132.0,1.0,-2.0,-10.0,5.0,-5.0,5.0,-4.0,-1.0,6.0,-3.0,0.0,-11.0,4.0,1.0,-3.0,9.0,4.0,9.0,-6.0,1.0,-1.0,0.0,0.0,-2.0,3.0,8.0,-9.0,-3.0,0.0,1.0,-1.0,1.0,0.0,1.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
269,132.0,-1.0,2.0,10.0,-5.0,5.0,-5.0,4.0,1.0,-6.0,3.0,1.0,11.0,-4.0,-1.0,3.0,-9.0,-4.0,-9.0,6.0,-1.0,1.0,0.0,0.0,2.0,-3.0,-8.0,9.0,3.0,3.0,-1.0,1.0,-1.0,0.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0
270,-32.0,-1.0,-11.0,0.0,4.0,-3.0,3.0,3.0,9.0,20.0,0.0,2.0,0.0,0.0,-9.0,-14.0,6.0,-5.0,-7.0,0.0,-10.0,-4.0,0.0,1.0,-5.0,1.0,-6.0,4.0,-2.0,1.0,0.0,0.0,5.0,0.0,0.0,-7.0,0.0,1.0,-9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,32.0,1.0,11.0,0.0,-4.0,3.0,-3.0,-3.0,-9.0,-20.0,0.0,0.0,0.0,0.0,9.0,14.0,-6.0,5.0,7.0,0.0,10.0,4.0,5.0,-1.0,5.0,-1.0,6.0,-4.0,2.0,-1.0,0.0,0.0,-5.0,11.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,172.0,9.0,-5.0,6.0,11.0,-10.0,5.0,-5.0,-2.0,7.0,-3.0,0.0,10.0,9.0,2.0,13.0,-21.0,-13.0,-8.0,-7.0,-5.0,11.0,12.0,2.0,7.0,-3.0,16.0,14.0,5.0,2.0,5.0,2.0,-7.0,7.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,-172.0,-9.0,5.0,-6.0,-11.0,10.0,-5.0,5.0,2.0,-7.0,3.0,0.0,0.0,-9.0,-2.0,-13.0,21.0,13.0,8.0,7.0,5.0,-11.0,-12.0,-2.0,-7.0,3.0,-16.0,-14.0,0.0,0.0,-5.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
274,-47.0,-3.0,-9.0,8.0,0.0,0.0,-1.0,-2.0,3.0,-41.0,-3.0,0.0,-1.0,3.0,-3.0,27.0,12.0,19.0,5.0,-4.0,2.0,-2.0,-2.0,11.0,-8.0,-1.0,6.0,-13.0,0.0,1.0,-2.0,-2.0,2.0,0.0,1.0,1.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
275,47.0,3.0,9.0,-8.0,0.0,0.0,1.0,2.0,-3.0,41.0,3.0,0.0,1.0,-3.0,3.0,-27.0,-12.0,-19.0,-5.0,4.0,-2.0,2.0,2.0,-11.0,8.0,1.0,-6.0,13.0,3.0,0.0,2.0,2.0,-2.0,0.0,0.0,-1.0,0.0,0.0,4.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0
276,-478.0,-1.0,-7.0,-15.0,-6.0,7.0,9.0,0.0,2.0,-32.0,-6.0,0.0,-3.0,-9.0,-2.0,16.0,21.0,21.0,16.0,-5.0,-3.0,-10.0,-1.0,-1.0,-18.0,2.0,-64.0,-13.0,-13.0,0.0,-3.0,0.0,6.0,-6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
277,478.0,1.0,7.0,15.0,6.0,-7.0,-9.0,0.0,-2.0,32.0,6.0,0.0,3.0,9.0,2.0,-16.0,-21.0,-21.0,-16.0,5.0,3.0,10.0,1.0,1.0,18.0,-2.0,64.0,13.0,13.0,1.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
278,-216.0,11.0,0.0,-8.0,21.0,-18.0,7.0,12.0,-6.0,1.0,-8.0,0.0,2.0,-5.0,6.0,-8.0,-4.0,6.0,0.0,1.0,-12.0,1.0,-5.0,1.0,3.0,-2.0,-2.0,1.0,-3.0,0.0,-13.0,1.0,2.0,0.0,0.0,-3.0,0.0,0.0,-10.0,0.0,0.0,-2.0,2.0,-3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-3.0
279,216.0,-11.0,0.0,8.0,-21.0,18.0,-7.0,-12.0,6.0,-1.0,8.0,1.0,-2.0,5.0,-6.0,8.0,4.0,-6.0,0.0,-1.0,12.0,-1.0,5.0,-1.0,-3.0,2.0,2.0,-1.0,3.0,0.0,13.0,-1.0,-2.0,0.0,0.0,3.0,1.0,1.0,10.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
280,-38.0,-8.0,-4.0,5.0,-13.0,10.0,-11.0,0.0,7.0,12.0,8.0,0.0,-5.0,2.0,-8.0,-13.0,3.0,-3.0,-9.0,4.0,1.0,-1.0,4.0,-5.0,20.0,1.0,9.0,3.0,6.0,-2.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,38.0,8.0,4.0,-5.0,13.0,-10.0,11.0,0.0,-7.0,-12.0,-8.0,1.0,5.0,-2.0,8.0,13.0,-3.0,3.0,9.0,-4.0,-1.0,1.0,-4.0,5.0,-20.0,-1.0,-9.0,-3.0,-6.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,-1.0,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282,372.0,5.0,10.0,20.0,-16.0,17.0,4.0,1.0,-1.0,21.0,-1.0,0.0,9.0,9.0,1.0,3.0,-31.0,-17.0,-20.0,-6.0,-2.0,12.0,5.0,0.0,11.0,0.0,7.0,15.0,9.0,4.0,16.0,6.0,0.0,0.0,-2.0,-3.0,0.0,3.0,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0
283,-372.0,-5.0,-10.0,-20.0,16.0,-17.0,-4.0,-1.0,1.0,-21.0,1.0,0.0,-9.0,-9.0,-1.0,-3.0,31.0,17.0,20.0,6.0,2.0,-12.0,-5.0,0.0,-11.0,2.0,-7.0,-15.0,-9.0,-4.0,-16.0,0.0,16.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
284,187.0,-4.0,-2.0,-4.0,-2.0,2.0,0.0,-3.0,0.0,2.0,0.0,1.0,-1.0,5.0,0.0,1.0,-4.0,-2.0,-6.0,-1.0,8.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
285,-187.0,4.0,2.0,4.0,2.0,-2.0,0.0,3.0,0.0,-2.0,0.0,0.0,1.0,-5.0,0.0,-1.0,4.0,2.0,6.0,1.0,-8.0,0.0,0.0,0.0,-7.0,0.0,0.0,-2.0,0.0,2.0,-7.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-4.0
286,-313.0,-1.0,1.0,-1.0,-17.0,17.0,-7.0,-1.0,1.0,-25.0,-5.0,0.0,-8.0,-5.0,-1.0,4.0,20.0,25.0,11.0,-4.0,-8.0,-6.0,-7.0,4.0,-1.0,-1.0,-10.0,-8.0,0.0,0.0,-10.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
287,313.0,1.0,-1.0,1.0,17.0,-17.0,7.0,1.0,-1.0,25.0,5.0,1.0,8.0,5.0,1.0,-4.0,-20.0,-25.0,-11.0,4.0,8.0,6.0,7.0,-4.0,1.0,1.0,10.0,8.0,7.0,3.0,10.0,0.0,-2.0,-2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
288,7.0,9.0,3.0,-3.0,-6.0,6.0,7.0,1.0,-2.0,10.0,-2.0,0.0,2.0,-2.0,3.0,9.0,-3.0,-15.0,-3.0,-4.0,2.0,0.0,1.0,-2.0,-3.0,1.0,0.0,10.0,0.0,0.0,-2.0,2.0,5.0,1.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
289,-7.0,-9.0,-3.0,3.0,6.0,-6.0,-7.0,-1.0,2.0,-10.0,2.0,0.0,-2.0,2.0,-3.0,-9.0,3.0,15.0,3.0,4.0,-2.0,0.0,-1.0,2.0,3.0,-1.0,0.0,-10.0,6.0,0.0,2.0,0.0,-5.0,0.0,0.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
290,1.0,-8.0,3.0,-15.0,-2.0,3.0,8.0,9.0,5.0,-18.0,-4.0,0.0,7.0,0.0,-6.0,0.0,9.0,22.0,4.0,-3.0,-7.0,-2.0,2.0,6.0,-8.0,0.0,7.0,-7.0,-5.0,1.0,0.0,-5.0,-4.0,-2.0,0.0,-2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
291,-1.0,8.0,-3.0,15.0,2.0,-3.0,-8.0,-9.0,-5.0,18.0,4.0,0.0,-7.0,0.0,6.0,0.0,-9.0,-22.0,-4.0,3.0,7.0,2.0,-2.0,-6.0,8.0,2.0,-7.0,7.0,5.0,0.0,3.0,5.0,4.0,2.0,0.0,2.0,1.0,1.0,-2.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
292,456.0,4.0,-2.0,29.0,1.0,0.0,-4.0,3.0,-1.0,2.0,5.0,0.0,1.0,3.0,1.0,8.0,-16.0,-11.0,-12.0,2.0,1.0,11.0,6.0,-1.0,5.0,-3.0,50.0,13.0,5.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
293,-456.0,-4.0,2.0,-29.0,-1.0,0.0,4.0,-3.0,1.0,-2.0,-5.0,0.0,-1.0,-3.0,-1.0,-8.0,16.0,11.0,12.0,-2.0,-1.0,-11.0,-6.0,1.0,-5.0,3.0,-50.0,-13.0,-5.0,1.0,-6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0
294,-118.0,9.0,20.0,1.0,15.0,-16.0,-8.0,8.0,3.0,10.0,-2.0,0.0,-2.0,-1.0,-3.0,-8.0,9.0,-2.0,6.0,-1.0,-13.0,2.0,-1.0,1.0,5.0,1.0,-8.0,-10.0,2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
295,118.0,-9.0,-20.0,-1.0,-15.0,16.0,8.0,-8.0,-3.0,-10.0,2.0,1.0,2.0,1.0,3.0,8.0,-9.0,2.0,-6.0,1.0,13.0,-2.0,1.0,-1.0,-5.0,-1.0,8.0,10.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
296,-6.0,3.0,1.0,-8.0,7.0,-7.0,-10.0,8.0,11.0,-15.0,-5.0,0.0,-1.0,1.0,-11.0,-8.0,-7.0,15.0,-4.0,8.0,-7.0,0.0,1.0,8.0,-4.0,3.0,-2.0,7.0,-7.0,1.0,-10.0,4.0,-1.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,6.0,-3.0,-1.0,8.0,-7.0,7.0,10.0,-8.0,-11.0,15.0,5.0,1.0,1.0,-1.0,11.0,8.0,7.0,-15.0,4.0,-8.0,7.0,0.0,-1.0,-8.0,4.0,-3.0,2.0,-7.0,7.0,-1.0,10.0,0.0,1.0,0.0,0.0,-3.0,0.0,0.0,-3.0,0.0,0.0,0.0,2.0,-3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,5.0,-9.0,0.0,-7.0,2.0,-2.0,2.0,-1.0,13.0,-13.0,-1.0,0.0,-5.0,-2.0,-13.0,9.0,5.0,2.0,11.0,3.0,1.0,-8.0,4.0,1.0,-6.0,-1.0,0.0,-1.0,2.0,0.0,0.0,0.0,-3.0,1.0,0.0,-2.0,0.0,0.0,-2.0,1.0,0.0,1.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,-5.0,9.0,0.0,7.0,-2.0,2.0,-2.0,1.0,-13.0,13.0,1.0,0.0,5.0,2.0,13.0,-9.0,-5.0,-2.0,-11.0,-3.0,-1.0,8.0,-4.0,-1.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,-1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,-12.0,-3.0,-17.0,4.0,1.0,1.0,-10.0,16.0,-5.0,5.0,0.0,1.0,0.0,3.0,6.0,-4.0,1.0,-8.0,-3.0,7.0,-3.0,-6.0,-3.0,-2.0,3.0,0.0,-8.0,6.0,-2.0,0.0,4.0,1.0,4.0,0.0,0.0,-9.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
301,12.0,3.0,17.0,-4.0,-1.0,-1.0,10.0,-16.0,5.0,-5.0,0.0,0.0,0.0,-3.0,-6.0,4.0,-1.0,8.0,3.0,-7.0,3.0,6.0,3.0,2.0,-3.0,5.0,8.0,-6.0,2.0,2.0,-4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
302,80.0,-9.0,9.0,19.0,-13.0,14.0,-2.0,1.0,6.0,-13.0,4.0,0.0,-2.0,-1.0,-5.0,-6.0,13.0,20.0,-6.0,-2.0,-4.0,-6.0,-3.0,2.0,4.0,0.0,-8.0,-8.0,-1.0,0.0,2.0,0.0,1.0,-8.0,0.0,-2.0,1.0,0.0,1.0,0.0,0.0,0.0,-2.0,-4.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,-80.0,9.0,-9.0,-19.0,13.0,-14.0,2.0,-1.0,-6.0,13.0,-4.0,0.0,2.0,1.0,5.0,6.0,-13.0,-20.0,6.0,2.0,4.0,6.0,3.0,-2.0,-4.0,3.0,8.0,8.0,1.0,0.0,-2.0,0.0,-1.0,8.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
304,-114.0,-5.0,3.0,-1.0,-3.0,3.0,-4.0,-2.0,17.0,-2.0,-6.0,0.0,-3.0,-4.0,-17.0,-4.0,2.0,1.0,3.0,5.0,0.0,-7.0,-2.0,3.0,5.0,-4.0,-8.0,-10.0,1.0,0.0,-2.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0
305,114.0,5.0,-3.0,1.0,3.0,-3.0,4.0,2.0,-17.0,2.0,6.0,0.0,3.0,4.0,17.0,4.0,-2.0,-1.0,-3.0,-5.0,0.0,7.0,2.0,-3.0,-5.0,4.0,8.0,10.0,-1.0,3.0,2.0,5.0,0.0,1.0,0.0,-1.0,0.0,3.0,-2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
306,-489.0,-18.0,-22.0,-7.0,-3.0,4.0,3.0,5.0,10.0,-53.0,-7.0,0.0,0.0,-1.0,-10.0,24.0,24.0,32.0,15.0,-4.0,-8.0,0.0,0.0,1.0,-20.0,0.0,-31.0,-23.0,-5.0,0.0,1.0,-2.0,2.0,2.0,0.0,-1.0,0.0,0.0,-3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
